日期,期貨收盤價,外資大小台,外資 op約當大台,外資 月支撐,外資 月壓力,外資 周支撐,外資 周壓力,外資 buy call num,外資 buy call cash,外資 buy put num,外資 buy put cash,外資 sell call num,外資 sell call cash,外資 sell put num,外資 sell put cash,自營商大小台,自營商 op約當大台,自營商 月支撐,自營商 月壓力,自營商 周支撐,自營商 周壓力,自營商 buy call num,自營商 buy call cash,自營商 buy put num,自營商 buy put cash,自營商 sell call num,自營商 sell call cash,自營商 sell put num,自營商 sell put cash,投信大小台,投信 op約當大台,投信 月支撐,投信 月壓力,投信 周支撐,投信 周壓力,投信 buy call num,投信 buy call cash,投信 buy put num,投信 buy put cash,投信 sell call num,投信 sell call cash,投信 sell put num,投信 sell put cash,十大 月淨多單,十大 所有淨多單,十大 周buy call 口數,十大 周buy put 口數,十大 月buy call 口數,十大 月buy put 口數,十大 周sell call 口數,十大 周sell put 口數,十大 月sell call 口數,十大 月sell put 口數,十大 所有buy call 口數,十大 所有buy put 口數,十大 所有sell call 口數,十大 所有sell put 口數,自營商(自行買賣)買賣差額,自營商(避險)買賣差額,投信買賣差額,外資及陸資買賣差額,外資自營商買賣差額,w call delta,w put delta,m call delta,m put delta,十大 周op約當大台,十大 月op約當大台,指數,量,5ma趨勢,20ma趨勢,均差,上市多頭家數,上市空頭家數,上櫃多頭家數,上櫃空頭家數,外資買超,op OI,匯率,特殊信號,上市強勢主流,上櫃強勢主流,上市弱勢主流,上櫃弱勢主流,買權留倉最大量,買權留倉次量,賣權留倉最大量,賣權留倉次量,買權留倉增加最多,賣權留倉增加最多,多頭家數,空頭家數,tse_buy,tse_sell,otc_buy,otc_sell,八大行庫,台指期
2020-03-13,10021.0,35781.25,-42973.27536486928,11042.317677198977,10360.947357439185,0.0,0.0,105128.0,618085.0,225627.0,7813525.0,40737.0,204444.0,58550.0,2992835.0,-3148.75,-25731.108522916664,10629.684577183978,10495.69998672702,0.0,0.0,92825.0,275864.0,141586.0,4012689.0,231239.0,776015.0,267056.0,8568707.0,-33366.25,0.0,10667.571059431524,10238.235294117647,0.0,0.0,0.0,0.0,0.0,0.0,60.0,435.0,86.0,2906.0,-8109.0,-13869.0,0.0,0.0,111602.0,104348.0,0.0,0.0,168199.0,133765.0,144474.0,246912.0,213178.0,298690.0,-1537996444.0,3903757875.0,-1436812913.0,-30232314316.0,-13995310.0,0.0,0.0,0.30111749038706875,-0.9021481515460866,0.0,-15133.010288838352,10128.87,3036,空:-2.18,空:-0.73,-632,18.5,874.5,26.0,667.0,-302,109.93,30.21,出貨日,[],[],"['生技醫療業(-6.82)', '玻璃陶瓷(-6.72)', '化學生技醫療(-6.47)', '化學工業(-6.1)', '紡織纖維(-6.06)', '其他(-5.84)', '電器電纜(-5.82)', '油電燃氣業(-5.22)', '電子零組件業(-5.08)', '航運業(-4.89)', '造紙工業(-4.88)', '鋼鐵工業(-4.8)', '觀光事業(-4.69)', '電機機械(-4.65)', '貿易百貨(-4.51)', '汽車工業(-4.29)', '建材營造(-4.13)', '橡膠工業(-4.11)', '塑膠工業(-3.93)', '食品工業(-3.76)', '資訊服務業(-2.97)', '電子通路業(-2.76)', '金融保險(-2.52)', '光電業(-1.84)', '通信網路業(-1.7)', '半導體業(-1.68)', '其他電子業(-1.45)', '水泥工業(-1.42)', '電腦及週邊設備業(-1.39)']","['生技醫療類(-7.34)', '化學工業(-6.60)', '電子通路類(-6.38)', '光電業類(-6.15)', '電子零組件類(-6.01)', '觀光事業(-5.55)', '紡織纖維(-5.55)', '其他(-5.39)', '電機機械(-5.34)', '資訊服務類(-5.10)', '其他電子類(-4.87)', '航運業(-4.74)', '通信網路業(-4.39)', '建材營造(-4.27)', '電腦及週邊類(-3.93)', '電子工業(-3.88)', '半導體類(-2.62)', '鋼鐵工業(-2.03)']",11000.0, 12000  16313(  -187),9400.0,  8200  14973(  2779),10400.0,8600.0,6,1525,1248.8157612114062,1428.1087040985938,258.51974018798404,242.078202872016,40.6,10021
2020-03-12,10367.0,31484.25,-38706.45583585272,11156.56928755588,10652.234028436986,0.0,0.0,91598.0,601074.0,215245.0,5446198.0,32657.0,114838.0,53913.0,2147272.0,-3117.0,-23479.363668269238,10770.039075073091,10683.75722625964,0.0,0.0,90101.0,130324.0,131578.0,2756861.0,186588.0,567907.0,266348.0,5937282.0,-30970.25,0.0,10730.828861061422,10338.983050847455,0.0,0.0,0.0,0.0,0.0,0.0,60.0,660.0,86.0,1789.0,-5280.0,-9606.0,0.0,0.0,102124.0,101495.0,0.0,0.0,133833.0,122985.0,133977.0,254567.0,173732.0,285487.0,-2274151932.0,-4042162420.0,-2018701667.0,-36822316902.0,-2110120.0,0.0,0.0,0.38384497285154495,-0.8826465430865603,0.0,-12596.106720769814,10422.32,2711,空:-1.96,空:-0.59,-476,36.0,817.5,45.0,610.5,-368,120.4,30.15,出貨日,[],[],"['光電業(-8.77)', '電子零組件業(-7.6)', '汽車工業(-6.56)', '紡織纖維(-6.33)', '生技醫療業(-6.06)', '電機機械(-5.77)', '電器電纜(-5.69)', '玻璃陶瓷(-5.56)', '其他電子業(-5.41)', '其他(-5.38)', '造紙工業(-5.28)', '化學生技醫療(-5.27)', '資訊服務業(-4.7)', '化學工業(-4.5)', '電腦及週邊設備業(-4.46)', '塑膠工業(-4.35)', '油電燃氣業(-4.31)', '航運業(-3.86)', '金融保險(-3.79)', '建材營造(-3.78)', '鋼鐵工業(-3.75)', '觀光事業(-3.62)', '半導體業(-3.58)', '食品工業(-3.42)', '電子通路業(-3.09)', '橡膠工業(-2.81)', '水泥工業(-2.77)', '貿易百貨(-2.47)', '通信網路業(-2.05)']","['線上遊戲業(-8.53)', '文化創意業(-7.81)', '通信網路業(-7.42)', '光電業類(-7.24)', '電子零組件類(-7.09)', '生技醫療類(-6.75)', '其他電子類(-6.65)', '電子工業(-6.21)', '電子通路類(-6.19)', '半導體類(-5.74)', '化學工業(-5.62)', '電腦及週邊類(-5.56)', '資訊服務類(-5.04)', '觀光事業(-4.55)', '電機機械(-4.54)', '紡織纖維(-4.45)', '其他(-4.11)', '建材營造(-3.84)', '航運業(-2.81)', '鋼鐵工業(-2.66)']",11000.0, 11400  16713(  -583),9400.0, 10000  13116(   345),11000.0,9200.0,8,1451,410.69461213807176,2047.6620781919285,74.05467871359723,436.6673942464028,73.9,10367
2020-03-11,10821.0,24978.75,-26339.30056250001,11280.129108648116,10985.786015983844,0.0,0.0,80466.0,764078.0,195399.0,3272075.0,30936.0,157727.0,53228.0,1268705.0,84.75,-16068.32566081505,10995.514241047695,10987.441496542844,0.0,0.0,71456.0,125506.0,126337.0,1548239.0,146308.0,740864.0,262040.0,3542758.0,-27654.0,0.0,10801.5479876161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,759.0,-2158.0,-6177.0,0.0,0.0,83035.0,101101.0,0.0,0.0,95901.0,114648.0,114483.0,254533.0,137833.0,267774.0,-3935183728.0,-4529352150.0,873905460.0,-21158497346.0,4821260.0,0.0,0.0,0.5116733527204036,-0.7498989772209684,0.0,-8332.184913219604,10893.75,1776,空:-0.89,空:-0.33,-326,68.5,698.5,85.5,485.0,-211,149.15,30.095,,[],[],"['光電業(-2.07)', '資訊服務業(-2.0)', '電機機械(-1.95)', '半導體業(-1.74)', '汽車工業(-1.69)', '玻璃陶瓷(-1.66)', '電器電纜(-1.61)', '電子零組件業(-1.31)', '其他電子業(-1.05)', '油電燃氣業(-1.02)']","['線上遊戲業(-3.15)', '半導體類(-2.60)', '文化創意業(-2.60)', '通信網路業(-2.20)', '電子工業(-2.02)', '電子零組件類(-1.53)', '其他電子類(-1.31)', '電腦及週邊類(-1.06)', '光電業類(-1.03)']",11500.0, 11400  17296(  2380),9400.0, 10000  12771(  2824),11000.0,10000.0,38,786,479.5184798091497,1099.9218610708501,87.88492767266004,266.67714076733995,49.2,10821
2020-03-10,10984.0,20662.25,-24092.14503264199,11272.29746652538,11136.843796532232,11362.608226567769,10944.273465556198,93649.0,802215.0,215624.0,2804641.0,32334.0,176049.0,59320.0,1045836.0,1701.5,-19726.779986098718,11031.211381713174,11218.752439527425,11208.23548175443,10996.042886430381,108672.0,218547.0,181717.0,1457008.0,216572.0,837855.0,293642.0,3052670.0,-26618.0,0.0,10900.588235294117,0.0,11143.193277310922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,647.0,-6857.0,-8348.0,65124.0,58031.0,73501.0,97034.0,101407.0,73577.0,90336.0,113702.0,146112.0,268641.0,206803.0,321122.0,704395285.0,43486780.0,-201393939.0,-8619548631.0,-7049800.0,0.8148527871805002,-0.8916404609412681,0.4844630778758983,-0.6249417853551725,330.92133086504145,-6258.020128299353,11003.54,2077,空:-0.57,空:-0.25,-264,87.5,656.5,89.0,470.5,-86,124.33,30.035999999999998,,"['電機機械(1.7)', '造紙工業(1.14)', '電子零組件業(1.04)']",['通信網路業(1.70)'],"['生技醫療業(-2.25)', '化學生技醫療(-1.79)', '油電燃氣業(-1.47)', '水泥工業(-1.38)', '化學工業(-1.35)']","['生技醫療類(-2.18)', '化學工業(-1.68)', '電子通路類(-1.33)', '紡織纖維(-1.18)']",12000.0, 11500  16093(  1145),9400.0, 10500  11592(  2444),11200.0,10500.0,45,765,1248.592489783278,584.0132091667223,272.2736701728099,136.67108258719009,-12.4,10984
2020-03-09,10950.0,30685.5,-25626.47925849686,11258.486874372173,11253.807619678535,11368.016468341912,11035.474798995852,81090.0,557178.0,209219.0,3117451.0,30826.0,147276.0,58658.0,1182007.0,-2226.5,-14907.666212694628,10943.27838543191,11374.04521770552,11164.338940439693,11124.950459878704,122916.0,185542.0,149163.0,1632023.0,186602.0,534310.0,283108.0,3385645.0,-26275.0,0.0,10982.212885154062,0.0,11189.889705882351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1086.0,-876.0,-2417.0,74876.0,44333.0,73435.0,97791.0,87007.0,46689.0,83986.0,113951.0,152540.0,261836.0,182061.0,288264.0,-1312334220.0,-5086761352.0,829926320.0,-54558272903.0,-612390.0,0.5132698777880196,-0.8401691936410662,0.3626764018815073,-0.5782931301338705,296.09362689159025,-7479.68047918821,10977.64,2326,空:-0.34,空:-0.27,-228,106.0,578.0,115.0,396.0,-545,121.63,30.13,出貨日,[],[],"['汽車工業(-4.7)', '油電燃氣業(-4.55)', '電子零組件業(-4.49)', '電機機械(-4.42)', '光電業(-4.03)', '造紙工業(-3.89)', '其他(-3.44)', '半導體業(-3.25)', '塑膠工業(-3.0)', '電器電纜(-2.86)', '資訊服務業(-2.81)', '金融保險(-2.75)', '紡織纖維(-2.73)', '觀光事業(-2.7)', '玻璃陶瓷(-2.65)', '其他電子業(-2.51)', '電腦及週邊設備業(-2.49)', '建材營造(-2.43)', '橡膠工業(-2.41)', '化學工業(-2.35)', '航運業(-2.31)', '電子通路業(-2.24)', '水泥工業(-1.94)', '化學生技醫療(-1.94)', '食品工業(-1.92)', '鋼鐵工業(-1.91)', '通信網路業(-1.88)', '貿易百貨(-1.65)', '生技醫療業(-1.53)']","['半導體類(-5.21)', '電子零組件類(-4.55)', '電子工業(-4.51)', '其他電子類(-4.16)', '文化創意業(-4.11)', '線上遊戲業(-3.93)', '光電業類(-3.93)', '觀光事業(-3.55)', '電腦及週邊類(-3.19)', '通信網路業(-2.99)', '資訊服務類(-2.49)', '電機機械(-2.32)', '化學工業(-2.20)', '生技醫療類(-2.05)', '鋼鐵工業(-2.05)', '其他(-1.80)', '電子通路類(-1.72)', '建材營造(-1.60)', '紡織纖維(-1.50)']",11700.0, 12000  17391(  -946),9400.0, 11200  12140( -1755),11400.0,9800.0,58,989,402.96036450677724,1607.8018034532224,94.40243798912924,322.50885459087084,90.5,10950
2020-03-06,11269.0,21324.75,-17627.153747677392,11380.826613942963,11399.11105505455,11499.98258871696,11290.612978495301,75188.0,688763.0,211084.0,1853150.0,31714.0,184646.0,57347.0,679529.0,1164.5,-8792.175580476582,11146.098482507017,11466.7475373004,11344.109846906902,11343.891557479948,100556.0,161883.0,146427.0,850334.0,147810.0,645180.0,272406.0,1951660.0,-24002.0,0.0,11139.278937381403,0.0,11339.514066496164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,600.0,-3634.0,-2246.0,48838.0,45212.0,68246.0,97083.0,50657.0,50863.0,73737.0,112005.0,126335.0,258817.0,134345.0,288089.0,-1136509457.0,-3092029579.0,783487715.0,-28823181989.0,-1090320.0,0.6212166872686192,-0.6583474616740255,0.50174733877662,-0.4709662203745356,143.44378390469592,-2870.1411726179576,11321.81,1514,多 :0.05,空:-0.18,-221,140.0,443.5,128.5,344.0,-288,149.07,30.04,出貨日,"['生技醫療業(2.71)', '化學生技醫療(1.13)']",['電子通路類(1.29)'],"['汽車工業(-3.12)', '其他電子業(-2.19)', '半導體業(-2.16)', '塑膠工業(-1.91)', '其他(-1.68)', '航運業(-1.61)', '電機機械(-1.58)', '金融保險(-1.57)', '貿易百貨(-1.56)', '造紙工業(-1.55)', '油電燃氣業(-1.5)', '紡織纖維(-1.48)', '電子零組件業(-1.41)', '鋼鐵工業(-1.34)', '電腦及週邊設備業(-1.33)', '通信網路業(-1.3)', '建材營造(-1.2)', '光電業(-1.14)']","['通信網路業(-1.87)', '線上遊戲業(-1.87)', '文化創意業(-1.65)']",11700.0, 12000  18337(   -65),9400.0, 11200  13895(   242),11700.0,11300.0,139,285,492.96244423723687,875.061251872763,141.0551439326022,191.00191349739785,2.1,11269
2020-03-05,11492.0,30858.5,-10797.242364611271,11511.343584870052,11472.663836046635,11627.257688652542,11402.149792956923,63986.0,834398.0,182559.0,1135264.0,27703.0,223695.0,49456.0,386857.0,2027.75,-3379.8205144080457,11316.306603075598,11521.946426305445,11517.714534928089,11443.445916684042,85209.0,236216.0,135534.0,467837.0,115783.0,767571.0,267423.0,1251083.0,-23018.0,0.0,11151.557093425603,0.0,11411.764705882351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,254.0,4152.0,5039.0,29517.0,36460.0,67002.0,99288.0,27099.0,33298.0,65138.0,104708.0,109180.0,252134.0,104483.0,255475.0,-198303305.0,970472723.0,1395287040.0,965677864.0,-23150.0,0.767885495625245,-0.6044858760338145,0.650507363589952,-0.43039903196484747,156.5302835443699,212.9588223820483,11514.82,1459,多 :0.14,空:-0.03,-249,104.0,533.0,96.0,417.0,9,175.04,29.96,,"['其他(1.56)', '電子通路業(1.53)', '電子零組件業(1.49)', '光電業(1.39)', '建材營造(1.39)', '生技醫療業(1.37)', '其他電子業(1.34)', '通信網路業(1.3)', '電機機械(1.19)', '貿易百貨(1.17)', '紡織纖維(1.16)', '半導體業(1.12)', '資訊服務業(1.04)', '化學生技醫療(1.02)']","['線上遊戲業(5.21)', '文化創意業(3.63)', '半導體類(2.81)', '電子工業(2.23)', '通信網路業(2.17)', '資訊服務類(1.87)', '電腦及週邊類(1.81)', '電子零組件類(1.80)', '光電業類(1.17)', '電子通路類(1.11)', '紡織纖維(1.01)']",[],[],12000.0, 11700  17128(   369),9400.0, 11200  13653(   658),11800.0,11000.0,137,108,871.0255762303094,457.0380885696908,309.44021353808256,131.92753577191743,-6.0,11492
2020-03-04,11364.0,27305.5,-11552.115116712952,11472.028418844173,11430.13284045602,11588.99132176235,11327.137107238392,54731.0,731808.0,166602.0,1410124.0,25047.0,191149.0,42800.0,518509.0,954.5,-6189.416340490044,11181.281317381156,11483.026878868062,11407.228401666775,11371.2822555564,67758.0,161883.0,119336.0,673556.0,106218.0,667348.0,243418.0,1579281.0,-21619.0,0.0,11129.621848739496,0.0,11366.544117647061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,490.0,2832.0,4065.0,12357.0,15647.0,62978.0,95463.0,11972.0,18192.0,65353.0,99568.0,93380.0,237104.0,98103.0,241154.0,-421687960.0,-3144543227.0,126099110.0,6277728037.0,-1106790.0,0.721133910867254,-0.6248406664643025,0.593584095250276,-0.4553655591798189,-216.45754289507067,-1521.9558063277927,11392.35,1407,空:-0.26,空:-0.07,-268,102.5,596.0,82.5,439.0,62,173.5,30.038,,"['油電燃氣業(1.85)', '汽車工業(1.27)', '塑膠工業(1.19)', '食品工業(1.11)', '通信網路業(1.09)']",[],['造紙工業(-1.31)'],"['線上遊戲業(-1.71)', '紡織纖維(-1.46)', '文化創意業(-1.15)']",12000.0, 11700  16759(   311),9400.0, 11200  12995(  1205),11400.0,10800.0,94,316,676.0698489375233,624.3966687024766,160.81030491504163,203.9510928249584,-20.1,11364
2020-03-03,11324.0,22491.5,-13190.20164708714,11409.011804094951,11444.354432511347,11572.505902047476,11213.775096837595,75013.0,729069.0,178473.0,1464270.0,28302.0,196916.0,46594.0,564966.0,-1564.5,-7739.224971569341,11071.856388545331,11546.18126526788,11448.952129515112,11271.772373062237,99123.0,211298.0,141126.0,723309.0,144303.0,678698.0,262775.0,1632431.0,-18940.0,0.0,10976.167947959788,11999.635882158225,11418.710986267166,11477.799277605778,0.0,0.0,0.0,0.0,57.0,22.0,89.0,456.0,1524.0,1668.0,58860.0,56742.0,61870.0,87371.0,72147.0,46382.0,65656.0,92043.0,129707.0,245310.0,143437.0,254509.0,213824639.0,-2329464295.0,843227200.0,-13537260049.0,4672860.0,0.852,-0.8234943287406684,0.4909007860246753,-0.4151773713670976,855.5011996492485,-1475.6076205920053,11327.72,1650,空:-0.36,空:-0.01,-246,95.5,597.0,88.0,430.0,-135,135.71,30.087,,"['光電業(3.21)', '半導體業(2.13)', '其他電子業(1.99)', '資訊服務業(1.58)', '油電燃氣業(1.58)', '造紙工業(1.56)', '汽車工業(1.52)', '其他(1.52)', '生技醫療業(1.34)', '電子零組件業(1.22)', '電器電纜(1.19)', '食品工業(1.07)', '電腦及週邊設備業(1.01)']","['電子零組件類(2.40)', '電腦及週邊類(2.29)', '觀光事業(1.90)', '資訊服務類(1.76)', '電子工業(1.76)', '半導體類(1.70)', '電子通路類(1.67)', '紡織纖維(1.61)', '其他電子類(1.54)', '通信網路業(1.27)', '電機機械(1.26)', '建材營造(1.01)']",[],[],12000.0, 11700  16448(  2177),9400.0, 11200  11790(  1481),11700.0,11200.0,94,163,853.030816313096,658.729052126904,202.48746969849964,163.43443750150038,21.7,11324
2020-03-02,11174.0,16545.75,-12934.187991217701,11341.427834319786,11438.184532977375,11518.353652688584,11156.893247082178,64048.0,586128.0,163338.0,1694628.0,29217.0,174902.0,45787.0,748355.0,-117.5,-10098.000887178332,10932.284434240226,11549.17269197644,11313.487880531718,11228.615127984294,85740.0,145891.0,140982.0,1020338.0,143976.0,570611.0,234536.0,1927446.0,-18783.0,0.0,11050.208667736755,12000.0,11370.818619582664,11436.184210526317,0.0,0.0,0.0,0.0,60.0,36.0,89.0,897.0,210.0,170.0,46819.0,37526.0,55973.0,84221.0,66038.0,46197.0,66356.0,85764.0,104083.0,223886.0,134622.0,243749.0,1712275500.0,-546882307.0,170666598.0,-19698502745.0,-5660110.0,0.6864360229827629,-0.7714248379259135,0.4301332750437172,-0.42414352086733387,797.4399230055351,-2911.485416736437,11170.46,2032,空:-0.90,空:-0.14,-206,101.0,561.5,99.0,395.0,-196,128.56,30.124000000000002,,[],[],"['汽車工業(-2.77)', '電腦及週邊設備業(-1.78)', '食品工業(-1.73)', '航運業(-1.6)', '造紙工業(-1.52)', '金融保險(-1.34)', '其他電子業(-1.29)', '油電燃氣業(-1.24)', '半導體業(-1.21)', '光電業(-1.21)', '其他(-1.14)', '玻璃陶瓷(-1.09)', '紡織纖維(-1.07)', '電子通路業(-1.03)']","['紡織纖維(-2.17)', '觀光事業(-1.98)', '線上遊戲業(-1.79)', '文化創意業(-1.73)', '建材營造(-1.55)', '光電業類(-1.53)', '航運業(-1.24)', '其他(-1.08)']",12000.0, 11700  14271(  2341),9400.0, 11200  10309(   415),11200.0,10800.0,75,730,946.229681916836,887.690896823164,232.51387181014977,129.87591878985023,13.0,11174
2020-02-27,11273.0,19310.0,-10193.573987882959,11421.98207853294,11480.74678388715,11576.036098104507,11297.99751010618,52560.0,570594.0,134860.0,1409978.0,26844.0,173468.0,44788.0,684966.0,-469.25,-9348.807679733573,11030.145020260183,11568.788521320852,11339.432946674455,11360.36172547902,83484.0,151947.0,132550.0,1001466.0,110109.0,531892.0,229240.0,1789667.0,-18931.0,0.0,11115.137328339575,12000.0,11387.402765773551,11607.8125,0.0,0.0,0.0,0.0,60.0,42.0,89.0,803.0,4572.0,4107.0,40938.0,36514.0,52856.0,76610.0,40983.0,33184.0,60456.0,69080.0,98198.0,222189.0,103562.0,212643.0,-942279830.0,-4993186438.0,-999716430.0,-23224937678.0,2229670.0,0.6387276509386098,-0.6800627700757362,0.4827825722983257,-0.4393269192743091,329.10514689484444,-2034.7199110511287,11292.17,2034,空:-0.75,空:-0.06,-119,116.5,484.5,133.0,336.0,-232,143.1,30.33,出貨日,[],[],"['光電業(-3.64)', '電子零組件業(-3.51)', '其他電子業(-1.86)', '電機機械(-1.73)', '電器電纜(-1.53)', '生技醫療業(-1.52)', '資訊服務業(-1.45)', '半導體業(-1.37)', '電腦及週邊設備業(-1.36)', '紡織纖維(-1.29)', '其他(-1.27)', '汽車工業(-1.19)', '觀光事業(-1.18)', '建材營造(-1.11)', '油電燃氣業(-1.01)']","['電腦及週邊類(-3.20)', '電子零組件類(-2.98)', '半導體類(-2.97)', '通信網路業(-2.96)', '線上遊戲業(-2.90)', '電子工業(-2.80)', '其他電子類(-2.53)', '文化創意業(-2.46)', '生技醫療類(-2.23)', '觀光事業(-2.07)', '建材營造(-1.73)', '資訊服務類(-1.70)', '電機機械(-1.57)', '光電業類(-1.37)', '紡織纖維(-1.23)']",12000.0, 12100  14150(   420),9400.0, 10900   9923(  2455),12000.0,10900.0,53,591,457.2786691671752,1411.729996002825,96.95383991993786,325.43087251006216,61.4,11273
2020-02-26,11421.0,20555.75,-6776.937948252004,11489.84824642711,11518.598709007892,11646.073813759514,11373.476461521985,40052.0,598401.0,115422.0,985976.0,23797.0,190905.0,40340.0,490797.0,1745.75,-5682.160362586385,11139.993945479038,11589.928140035503,11422.496215924399,11428.218869683333,57235.0,140879.0,104224.0,618843.0,88929.0,567514.0,198199.0,1189179.0,-18525.0,0.0,11120.224719101123,12000.0,11410.140449438202,11705.882352941177,0.0,0.0,0.0,0.0,60.0,66.0,89.0,512.0,3963.0,3802.0,10816.0,15451.0,53504.0,71365.0,11531.0,13544.0,60279.0,65934.0,80790.0,201312.0,87578.0,187337.0,29799130.0,-1686135269.0,720117836.0,-33201502446.0,-2009600.0,0.7510402376910017,-0.6114805048142179,0.6036468690702087,-0.41859896736160185,-331.1835172546513,606.0516942429323,11433.62,1770,空:-0.56,空:-0.29,-39,243.5,277.0,227.5,199.0,-332,172.19,30.38300000000001,出貨日,"['造紙工業(4.96)', '資訊服務業(1.3)']",['線上遊戲業(1.38)'],"['電子零組件業(-2.2)', '光電業(-1.79)', '汽車工業(-1.51)', '塑膠工業(-1.41)', '其他電子業(-1.29)', '半導體業(-1.12)', '水泥工業(-1.02)', '其他(-1.01)']","['半導體類(-2.07)', '電子工業(-1.24)']",12000.0, 12100  13730(   316),9400.0, 11200  10265( -1498),11600.0,10200.0,78,310,619.0997405791054,1004.3243657808944,168.40727906985433,219.4828202501457,64.5,11421
2020-02-25,11542.0,26518.25,-4760.27229465325,11451.456643063095,11627.475741751292,11708.69835867624,11410.938519095977,52869.0,650198.0,116285.0,684772.0,27671.0,210039.0,48439.0,391204.0,1506.75,-5184.752630127581,11141.535335060713,11754.831205426599,11607.6060559874,11479.325718431372,80977.0,194200.0,132587.0,502221.0,124707.0,603036.0,218700.0,869074.0,-18719.25,0.0,11124.691358024693,12000.0,11603.395061728395,11584.375,0.0,0.0,0.0,0.0,60.0,96.0,90.0,344.0,7465.0,7100.0,46800.0,58797.0,52244.0,75307.0,72051.0,47937.0,54773.0,61520.0,107543.0,219570.0,130376.0,195020.0,881457814.0,-278373205.0,-455995034.0,-11670682927.0,4673700.0,0.852,-0.6742355049892456,0.5646912584434557,-0.33227372463314714,57.643753286831284,1119.798181292872,11540.23,1554,空:-0.19,空:-0.24,-8,286.0,229.5,257.5,179.5,-116,140.33,30.402,,[],[],['水泥工業(-1.43)'],['化學工業(-1.27)'],12000.0, 12100  13414(   109),9400.0, 11200  11763( -1480),11700.0,11100.0,62,300,811.9289714676204,602.2758406323796,225.3678052943199,131.79287622568006,9.6,11542
2020-02-24,11508.0,25041.25,-5744.067710577084,11449.436457583313,11620.019605680132,11689.030778430546,11415.275540429555,46189.0,603657.0,112975.0,749069.0,24929.0,183715.0,48098.0,432367.0,525.0,-6300.083673763144,11142.983974877154,11730.663084989043,11561.3737844404,11483.977952873145,78448.0,141303.0,120856.0,543963.0,110716.0,545689.0,204117.0,945029.0,-18875.25,0.0,11211.522633744857,12000.0,11586.39846743295,11626.5625,0.0,0.0,0.0,0.0,60.0,84.0,90.0,482.0,7817.0,7174.0,43979.0,54583.0,48840.0,74565.0,57308.0,49780.0,52354.0,58880.0,100561.0,206486.0,114035.0,184366.0,398747020.0,-1881563202.0,279135937.0,-26339394511.0,-3859150.0,0.8240112626290776,-0.6725949290495685,0.5770039530382829,-0.3513623922696762,-118.26442328709707,495.38407170033315,11534.87,1402,空:-0.39,空:-0.23,-14,254.5,205.0,243.5,179.5,-263,137.89,30.471999999999998,出貨日,['造紙工業(2.47)'],"['線上遊戲業(3.81)', '文化創意業(2.53)']","['貿易百貨(-2.2)', '汽車工業(-2.11)', '光電業(-1.61)', '電機機械(-1.61)', '航運業(-1.59)', '半導體業(-1.58)', '其他(-1.42)', '建材營造(-1.37)', '塑膠工業(-1.37)', '電腦及週邊設備業(-1.34)', '通信網路業(-1.24)', '觀光事業(-1.23)', '金融保險(-1.2)', '紡織纖維(-1.19)', '電器電纜(-1.16)', '其他電子業(-1.15)', '玻璃陶瓷(-1.1)', '油電燃氣業(-1.08)']","['電腦及週邊類(-1.50)', '光電業類(-1.44)', '通信網路業(-1.31)', '半導體類(-1.30)', '電子工業(-1.19)', '觀光事業(-1.19)', '航運業(-1.14)']",12000.0, 12100  13305(   479),9400.0, 11200  13243(   563),11700.0,9800.0,93,235,544.9730634930568,727.8055588669432,189.24494668602642,160.1961457739735,48.1,11508
2020-02-21,11664.0,25796.75,-2392.279197357254,11505.77492589525,11662.207044126564,11778.557539828,11512.438661582915,41999.0,665201.0,100194.0,498333.0,22495.0,216287.0,45881.0,309348.0,1471.5,-3828.255300213927,11204.492024609724,11759.292954489209,11649.212147278846,11579.802091486095,70718.0,147845.0,118267.0,376742.0,83533.0,588684.0,195303.0,651957.0,-18856.0,0.0,11168.888888888889,12000.0,11631.111111111111,11729.787234042551,0.0,0.0,0.0,0.0,60.0,153.0,90.0,276.0,8065.0,7256.0,35125.0,50589.0,45602.0,75326.0,40151.0,46596.0,45242.0,55518.0,90301.0,195262.0,89422.0,167972.0,-255635310.0,-566177904.0,-124899544.0,-3449351458.0,4191630.0,0.8561846322233863,-0.5700998203485238,0.6462082854611082,-0.2935813107788282,308.17634880874266,1838.5211044678608,11686.35,1249,空:-0.22,空:-0.17,4,247.5,198.0,209.0,165.5,0,159.91,30.403,,['造紙工業(1.44)'],[],[],[],12000.0, 12100  12826(   795),9400.0, 11200  12680(  1842),11900.0,11200.0,100,111,540.5250176751277,612.0558236448722,177.27834771179494,186.1753260382051,0.5,11664
